merch_state,month_date,retail_cost,transaction_count,unique_visitors,data_quality_flag,period_start,period_end,calculation_timestamp
CA,2024-01-01,25.680000305175781,152706790,302673,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
OH,2024-01-01,27.8799991607666,114167773,202817,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
NY,2024-01-01,37.049999237060547,35928438,157166,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
FL,2024-01-01,39.619998931884766,18850696,77740,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
TX,2024-01-01,41.669998168945312,16217709,68662,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
PA,2024-01-01,46.619998931884766,8757079,36057,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
WI,2024-01-01,47.069999694824219,8635241,30334,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
MN,2024-01-01,52.200000762939453,7816087,28946,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
DE,2024-01-01,36.049999237060547,7065256,38087,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
NV,2024-01-01,25.850000381469727,6742924,24790,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
IL,2024-01-01,38.689998626708984,6732240,30474,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
GA,2024-01-01,35.4900016784668,6639501,26982,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
AZ,2024-01-01,31.829999923706055,6588858,24210,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
VA,2024-01-01,36.080001831054688,6296261,18907,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
CO,2024-01-01,40.049999237060547,5776562,27412,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
TN,2024-01-01,42.580001831054688,5747035,26637,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
MO,2024-01-01,59.470001220703125,5657208,25508,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
HI,2024-01-01,31.600000381469727,5655288,12683,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
WA,2024-01-01,39.229999542236328,5185311,21272,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
UT,2024-01-01,48.360000610351562,5100051,21336,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
NC,2024-01-01,44.900001525878906,4970065,21970,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
KS,2024-01-01,36.889999389648438,4628720,20292,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
AK,2024-01-01,31.450000762939453,4276483,9560,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
NJ,2024-01-01,43.549999237060547,3939905,16114,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
IA,2024-01-01,71.010002136230469,3710339,12354,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
MA,2024-01-01,57.360000610351562,3630303,15640,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
KY,2024-01-01,29.649999618530273,3439596,12607,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
MI,2024-01-01,52.229999542236328,3376592,15475,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
LA,2024-01-01,34.840000152587891,3300325,13119,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
AL,2024-01-01,38.049999237060547,3035400,10242,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
OK,2024-01-01,42.639999389648438,3012298,11830,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
OR,2024-01-01,72.370002746582031,2884141,14670,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
MS,2024-01-01,37.330001831054688,2751897,9138,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
AR,2024-01-01,63.819999694824219,2740688,10361,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
SC,2024-01-01,54.790000915527344,2723922,10673,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
CT,2024-01-01,36.5,2625392,11719,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
IN,2024-01-01,41.270000457763672,2247984,10517,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
NM,2024-01-01,36.650001525878906,2247689,8813,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
ID,2024-01-01,48.709999084472656,1958042,7494,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
MD,2024-01-01,54.470001220703125,1739359,7809,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
SD,2024-01-01,47.680000305175781,1436013,5511,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
WV,2024-01-01,33.599998474121094,1271910,4579,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
VT,2024-01-01,49.200000762939453,1138595,4140,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
MT,2024-01-01,37.569999694824219,1007654,5543,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
NE,2024-01-01,40.189998626708984,844505,3810,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
ND,2024-01-01,43.180000305175781,836177,3005,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
WY,2024-01-01,49.549999237060547,798416,4828,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
NH,2024-01-01,47.569999694824219,759319,3671,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
DC,2024-01-01,18.530000686645508,702173,4367,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
ME,2024-01-01,45.9900016784668,357607,1689,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
RI,2024-01-01,47.360000610351562,288223,1770,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
XX,2024-01-01,291.33999633789062,80,2,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
CA,2024-02-01,26.430000305175781,131091725,279278,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
OH,2024-02-01,32.25,43908617,133447,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
NY,2024-02-01,38.0,31002288,137176,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
FL,2024-02-01,41.479999542236328,19886302,81475,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
TX,2024-02-01,44.080001831054688,16614524,71769,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
PA,2024-02-01,50.409999847412109,9006585,37593,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
MN,2024-02-01,51.540000915527344,8682464,31861,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
WI,2024-02-01,44.2400016784668,7962280,30192,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
AZ,2024-02-01,36.060001373291016,7635311,31808,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
VA,2024-02-01,36.029998779296875,6939471,20323,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
GA,2024-02-01,37.049999237060547,6938837,28296,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
NV,2024-02-01,27.540000915527344,6835897,24558,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
TN,2024-02-01,44.580001831054688,6609064,29189,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
IL,2024-02-01,33.880001068115234,6242857,25874,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
DE,2024-02-01,36.299999237060547,6124551,29868,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
MO,2024-02-01,58.369998931884766,6035556,28679,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
CO,2024-02-01,41.270000457763672,5827845,25008,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
HI,2024-02-01,32.529998779296875,5514722,12533,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
KS,2024-02-01,39.049999237060547,5456457,22972,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
NC,2024-02-01,44.369998931884766,5215853,22636,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
UT,2024-02-01,48.319999694824219,5030784,20624,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
WA,2024-02-01,39.799999237060547,4934953,21079,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
AK,2024-02-01,32.209999084472656,4528325,10008,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
NJ,2024-02-01,42.979999542236328,4036117,16816,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
KY,2024-02-01,33.040000915527344,3986190,14892,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
IA,2024-02-01,64.3499984741211,3947734,12509,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
LA,2024-02-01,36.340000152587891,3847894,14569,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
AL,2024-02-01,41.970001220703125,3648610,12296,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
MA,2024-02-01,57.729999542236328,3557785,17975,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
MS,2024-02-01,40.360000610351562,3514726,11201,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
OK,2024-02-01,44.169998168945312,3476319,13100,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
MI,2024-02-01,48.540000915527344,3191824,15218,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
SC,2024-02-01,58.869998931884766,3119229,12355,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
AR,2024-02-01,53.869998931884766,2753858,10708,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
OR,2024-02-01,67.30999755859375,2703481,13581,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
IN,2024-02-01,48.860000610351562,2689230,12437,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
NM,2024-02-01,38.840000152587891,2546959,9314,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
CT,2024-02-01,31.430000305175781,2248173,10775,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
ID,2024-02-01,49.060001373291016,2127316,7848,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
MD,2024-02-01,60.959999084472656,2093198,9341,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
SD,2024-02-01,50.7599983215332,1636446,5904,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
WV,2024-02-01,34.669998168945312,1399052,5092,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
VT,2024-02-01,47.569999694824219,1157608,4276,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
NE,2024-02-01,42.819999694824219,1087735,4853,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
MT,2024-02-01,37.090000152587891,1044089,4246,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
ND,2024-02-01,48.599998474121094,958818,3542,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
NH,2024-02-01,46.880001068115234,864765,4134,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
WY,2024-02-01,47.689998626708984,786345,4671,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
DC,2024-02-01,20.860000610351562,761078,6268,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
ME,2024-02-01,40.540000915527344,404045,1977,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
RI,2024-02-01,46.849998474121094,308466,1935,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
XX,2024-02-01,27.569999694824219,2,1,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 18:10:45.297586 UTC
